sci_name|genus|subgenus|specific_epithet|subspecies|original_name_combination
Ursus_thibetanus|Ursus|Selenarctos|thibetanus|_U. t. formosanus_ Swinhoe, 1864 (synonyms: _melli_ (Matschie, 1922)); _U. t. japonicus_ Schlegel, 1857 (synonyms: _rexi_ Matschie, 1897); _U. t. kokeni_ Matthew & Granger, 1923 (fossil; synonyms: _angustidens_ Zdansky, 1928); _U. t. laniger_ (Pocock, 1932) (synonyms: _arboreus_ Gray, 1865); _U. t. mediterraneus_ Forsyth Major, 1873 (fossil; synonyms: _karabach_ Верещагин & Tihonov, 1994, _kurteni_ Crégut-Bonnoure, 1997, _schertzi_ Dehm, 1943, _stehlini_ (Kretzoi, 1941), _telonensis_ Bonifay, 1971, _vireti_ Crégut-Bonnoure, 1997); _U. t. mupinensis_ (Heude, 1901) (synonyms: _clarki_ Sowerby, 1920, _leuconyx_ (Heude, 1901), _macneili_ Lydekker, 1909); _U. t. permjak_ Baryshnikov, 2002 (fossil); _U. t. thibetanus_ Cuvier, 1823 (synonyms: _gedrosianus_ Blanford, 1877, _labiatus_ (Blainville, 1817), _torquatus_ Wagner, 1841); _U. t. ussuricus_ (Heude, 1901) (synonyms: _wulsini_ (Howell, 1928))|Ursus Thibetanus
Canis_aureus|Canis|NA|aureus|_C. a. aureus_ Linnaeus, 1758 (synonyms: _caucasicus_ Kolenati, 1858, _hadramauticus_ Noack, 1896, _kola_ Wroughton, 1916, _lanka_ Wroughton, 1916, _typicus_ Kolenati, 1858, _vulgaris_ (Oken, 1816), _vulgaris_ Wagner, 1841); _C. a. cruesemanni_ Matschie, 1900; _C. a. indicus_ Hodgson, 1833 (synonyms: _oxygous_ (Hodgson, 1844)); _C. a. moreoticus_ Geoffroy Saint-Hilaire, 1835 (synonyms: _balcanicus_ Brusina, 1892, _dalmatinus_ Wagner, 1841, _ecsedensis_ (Kretzoi, 1947), _graecus_ Wagner, 1841, _hungaricus_ Éhik, 1938, _minor_ Mojsisovico, 1897); _C. a. naria_ Wroughton, 1916; _C. a. syriacus_ Hemprich & Ehrenberg, 1833|Canis aureus
Canis_familiaris|Canis|NA|familiaris|_C. f. dingo_ Meyer, 1793 (synonyms: _antarticus_ Kerr, 1792, _australasiae_ Desmarest, 1821, _australiae_ (Smith, 1839), _australiae_ Gray, 1826, _cobourgensis_ Corbett, 1995, _dingoides_ Matschie, 1915, _harappensis_ Prashad, 1936, _macdonnellensis_ Matschie, 1915, _novaehollandiae_ Voigt, 1831); _C. f. familiaris_ Linnaeus, 1758 (synonyms: _aegyptius_ Fitzinger, 1855, _aegyptius_ Fitzinger, 1867, _aegyptius_ Linnaeus, 1758, _africanus_ Fitzinger, 1855, _africanus_ Fitzinger, 1867, _agasseus_ Fitzinger, 1867, _albus_ Kerr, 1792, _alco_ Daudin, 1802, _alco_ Smith, 1840, _algirensis_ Fitzinger, 1867, _alicantensis_ Bechstein, 1801, _alopecurus_ Fitzinger, 1867, _alpium_ Fitzinger, 1867, _americanus_ Gmelin, 1788, _andalusiae_ Fitzinger, 1867, _andalusiae_ Schinz, 1825, _anglicus_ Fitzinger, 1867, _anglicus_ Fitzinger, 1867, _anglicus_ Gmelin, 1788, _aprinus_ Gmelin, 1788, _aquaticus_ Linnaeus, 1758, _aquatilis_ Gmelin, 1788, _arabicus_ Fitzinger, 1867, _arcticus_ Gistel, 1848, _armeniacus_ Fitzinger, 1867, _arrectus_ Fitzinger, 1867, _artesianus_ Fitzinger, 1867, _artoiensis_ Bechstein, 1801, _audax_ Fitzinger, 1867, _audax_ Fitzinger, 1867, _australis_ Goldfuss, 1809, _avicularius_ Fitzinger, 1867, _avicularius_ Fitzinger, 1867, _avicularius_ Linnaeus, 1758, _barbatus_ Fitzinger, 1867, _barbatus_ Fitzinger, 1867, _borealis_ Schinz, 1825, _borealis_ Smith, 1840, _bracca_ Fitzinger, 1867, _bracca_ Fitzinger, 1867, _bracca_ Fitzinger, 1867, _bracca_ Fitzinger, 1867, _bracca_ Gistel, 1848, _brevipes_ Fitzinger, 1867, _brevipilis_ Fitzinger, 1867, _brevipilis_ Gmelin, 1788, _britannicus_ Fitzinger, 1867, _britannicus_ Fitzinger, 1867, _britannicus_ Schinz, 1825, _calabricus_ Fitzinger, 1867, _calmuccorum_ Fitzinger, 1867, _campestris_ Fitzinger, 1867, _camtschatkensis_ Fitzinger, 1867, _caraibaeus_ Lesson, 1827, _caribensis_ (Arredondo, 1981), _cayennensis_ Blainville, 1843, _cervinus_ Fitzinger, 1867, _corsicanus_ Fitzinger, 1867, _crispus_ Fitzinger, 1867, _cristatus_ Fitzinger, 1867, _cubanus_ Fitzinger, 1867, _cubanus_ Fitzinger, 1867, _cursor_ Fitzinger, 1867, _cursorius_ Fitzinger, 1867, _cursorius_ Gmelin, 1788, _danicus_ Bechstein, 1801, _danicus_ Fitzinger, 1867, _danicus_ Fitzinger, 1867, _decumanus_ Nehring, 1884, _domesticus_ Fitzinger, 1867, _domesticus_ Linnaeus, 1758, _dominicensis_ Fitzinger, 1867, _dominicensis_ Fitzinger, 1867, _dongalanus_ Ehrenberg, 1833, _equinus_ Gistel, 1848, _extrarius_ Linnaeus, 1758, _ferus_ Bourguignat, 1875, _ferus_ Smith, 1840, _flammeus_ Bechstein, 1801, _flammeus_ Fitzinger, 1867, _fossilis_ Pictet, 1844, _fricator_ Linnaeus, 1758, _funicularius_ Fitzinger, 1867, _gallicus_ Gmelin, 1788, _germanicus_ Fitzinger, 1867, _gibbosus_ Olfers, 1818, _gibbus_ (Cope, 1887), _gibbus_ Dugés, 1882, _gladiator_ Fitzinger, 1867, _glaucus_ Smith, 1840, _grajus_ Linnaeus, 1758, _groenlandicus_ Fitzinger, 1867, _gryphus_ Fitzinger, 1867, _gryphus_ Fitzinger, 1867, _guianensis_ Goldfuss, 1809, _hagenbecki_ (Krumbiegel, 1950), _haitensis_ Smith, 1840, _hebridicus_ Fitzinger, 1867, _hernandesii_ Fitzinger, 1867, _hibernicus_ Gmelin, 1788, _hirsutus_ Fitzinger, 1867, _hirsutus_ Fitzinger, 1867, _hirsutus_ Fitzinger, 1867, _hirsutus_ Fitzinger, 1867, _hirsutus_ Fitzinger, 1867, _hirsutus_ Fitzinger, 1867, _hirsutus_ Fitzinger, 1867, _hirsutus_ Gmelin, 1788, _hispanicus_ Bechstein, 1801, _hispanicus_ Fitzinger, 1867, _hybridus_ Fitzinger, 1867, _hybridus_ Gmelin, 1788, _hymalaniensis_ Lesson, 1827, _index_ Smith, 1840, _indicus_ Fitzinger, 1867, _indicus_ Fitzinger, 1867, _ingae_ Tschudi, 1845, _inostranzewi_ Anutschin, 1882, _intermedius_ Woldřich, 1877, _iricus_ Fitzinger, 1867, _irritans_ Bechstein, 1801, _irritans_ Fitzinger, 1867, _irritans_ Fitzinger, 1867, _islandicus_ Gmelin, 1788, _italicus_ Gmelin, 1788, _japanorum_ Fitzinger, 1867, _japonicus_ Fitzinger, 1867, _japonicus_ Temminck, 1843, _klamathensis_ Bailey, 1936, _laconicus_ Fitzinger, 1867, _ladogensis_ Anutschin, 1882, _laevipes_ Fitzinger, 1867, _lagopus_ Richardson, 1829, _lanatus_ Fitzinger, 1867, _laniarius_ Fitzinger, 1867, _laniarius_ Fitzinger, 1867, _laniarius_ Gmelin, 1788, _laniger_ Smith, 1840, _lapponicus_ Fitzinger, 1867, _lasiotus_ Fitzinger, 1867, _lasiotus_ Fitzinger, 1867, _leineri_ Studer, 1901, _lemirei_ Hue, 1906, _leoninus_ Gmelin, 1788, _leporarius_ Fitzinger, 1867, _leporarius_ Smith, 1840, _longipilis_ Fitzinger, 1867, _longipilis_ Fitzinger, 1867, _longipilis_ Fitzinger, 1867, _longipilis_ Fitzinger, 1867, _longipilis_ Fitzinger, 1867, _luparius_ Fitzinger, 1867, _luparius_ Fitzinger, 1867, _lusitanicus_ Fitzinger, 1867, _major_ Fitzinger, 1855, _major_ Fitzinger, 1867, _major_ Fitzinger, 1867, _major_ Kerr, 1792, _mansuetus_ (Cope, 1879), _mastinus_ Linnaeus, 1756, _mastivus_ Fitzinger, 1867, _mastivus_ Fitzinger, 1867, _mastivus_ Fitzinger, 1867, _mastivus_ Gistel, 1848, _matrisoptimae_ Jeitteles, 1872, _medius_ Fitzinger, 1867, _melitaeus_ Gmelin, 1788, _meliteus_ Linnaeus, 1758, _mexicanus_ Fitzinger, 1867, _mexicanus_ Linnaeus, 1766, _militaeus_ Bechstein, 1801, _minor_ Bechstein, 1801, _minor_ Fitzinger, 1867, _minor_ Fitzinger, 1867, _minor_ Fitzinger, 1867, _minor_ Fitzinger, 1867, _minor_ Fitzinger, 1867, _minor_ Gistel, 1848, _minor_ Gmelin, 1788, _molossinus_ Fitzinger, 1867, _molossoides_ Nehring, 1885, _molossus_ Linnaeus, 1758, _montanus_ Fitzinger, 1867, _mustelinus_ Linnaeus, 1756, _nasica_ Fitzinger, 1867, _nasica_ Fitzinger, 1867, _nasicus_ Fitzinger, 1867, _nipalensis_ Blainville, 1843, _nippon_ Temminck, 1839, _nippon_ Temminck, 1843, _normannus_ Fitzinger, 1867, _novaezeelandiae_ Fitzinger, 1867, _nudus_ Olfers, 1818, _obesus_ Kerr, 1792, _orbicularis_ Bechstein, 1801, _orbicularis_ Fitzinger, 1855, _orientalis_ Kerr, 1792, _ornithotherius_ Gistel, 1848, _pacificus_ Smith, 1840, _pahariah_ (Smith, 1839), _palmatus_ Bechstein, 1801, _palmatus_ Fitzinger, 1867, _palustris_ Rütimeyer, 1862, _pastoreus_ Fitzinger, 1867, _pastoreus_ Gistel, 1848, _pecuarius_ Fitzinger, 1867, _pecuarius_ Fitzinger, 1867, _pecuarius_ Nehring, 1885, _persicus_ Fitzinger, 1867, _petrolei_ Stock, 1938, _pictus_ Fitzinger, 1867, _plancus_ Kerr, 1792, _pollokensis_ Elera, 1895, _polonicus_ Fitzinger, 1867, _pomeranus_ Fitzinger, 1867, _pomeranus_ Gmelin, 1788, _poutiatini_ Studer, 1905, _pravus_ (Cope, 1879), _propagator_ Kaup, 1834, _pyrenaicus_ Blainville, 1843, _pyrenaicus_ Fitzinger, 1867, _ragusanus_ Fitzinger, 1867, _rectipes_ Fitzinger, 1867, _retusus_ (Cope, 1887), _robustus_ (Allen, 1885), _robustus_ Fitzinger, 1867, _robustus_ Fitzinger, 1867, _rossicus_ Fitzinger, 1867, _russicus_ Goldfuss, 1809, _sagaces_ Smith, 1840, _sagax_ Linnaeus, 1758, _sanguinarius_ Smith, 1840, _sanguisequus_ Fitzinger, 1867, _sanguisequus_ Fitzinger, 1867, _scoticus_ Fitzinger, 1867, _scoticus_ Fitzinger, 1867, _scoticus_ Gmelin, 1788, _sericeus_ Fitzinger, 1867, _sericeus_ Fitzinger, 1867, _sericeus_ Fitzinger, 1867, _sericeus_ Fitzinger, 1867, _sibericus_ Smith, 1840, _sibiricus_ Gmelin, 1788, _silvestris_ Larrañaga, 1923, _sinensis_ Fitzinger, 1867, _spalleti_ Strobel, 1880, _striatus_ Fitzinger, 1867, _subcaudatus_ Fitzinger, 1867, _subhirsutus_ Fitzinger, 1867, _subhirsutus_ Fitzinger, 1867, _suillus_ Fitzinger, 1867, _suillus_ Gmelin, 1788, _sumatranus_ Trouessart, 1904, _svardborgensis_ Degerbøl, 1933, _syosurus_ Fitzinger, 1867, _taitiensis_ Fitzinger, 1867, _tenggeranus_ Kohlbrugge, 1896, _terraenovae_ Fitzinger, 1855, _terraenovae_ Smith, 1840, _terraenovae_ Wolf, 1796, _terrarius_ Fitzinger, 1867, _terrarius_ Smith, 1840, _thibetanus_ Fitzinger, 1855, _transilvanicus_ Teodoreanu, 1926, _transversidens_ (Arredondo & Varona, 1974), _turcicus_ Fitzinger, 1867, _turcicus_ Gmelin, 1788, _urcani_ Smith, 1840, _urcanus_ Smith, 1840, _ustus_ Bechstein, 1801, _ustus_ Fitzinger, 1867, _vagus_ Fitzinger, 1867, _variegatus_ Fitzinger, 1867, _variegatus_ Gmelin, 1788, _varius_ Fitzinger, 1867, _velox_ Fitzinger, 1867, _venaticus_ Gmelin, 1788, _vertagus_ Fitzinger, 1867, _vertagus_ Linnaeus, 1758, _vertagus_ Nehring, 1885, _vertegus_ Kerr, 1792, _verus_ Fitzinger, 1867, _villaticus_ Fitzinger, 1867, _villaticus_ Gistel, 1848, _villosus_ Bechstein, 1801, _villosus_ Fitzinger, 1855, _villosus_ Fitzinger, 1867, _villosus_ Fitzinger, 1867, _villosus_ Fitzinger, 1867, _vulpicapus_ Fitzinger, 1867, _zingarorum_ Fitzinger, 1867); _C. f. hallstromi_ Troughton, 1957|Canis familiaris
Canis_latrans|Canis|NA|latrans|_C. l. cagottis_ (Smith, 1839); _C. l. caneloensis_ Skinner, 1942; _C. l. clepticus_ Elliot, 1903; _C. l. dickeyi_ Nelson, 1932; _C. l. frustror_ Woodhouse, 1851; _C. l. goldmani_ Merriam, 1904; _C. l. harriscrooki_ Slaughter, 1961 (fossil); _C. l. hondurensis_ Goldman, 1936; _C. l. impavidus_ Allen, 1903; _C. l. incolatus_ Hall, 1934; _C. l. irvingtonensis_ Savage, 1951 (fossil); _C. l. jamesi_ Townsend, 1912; _C. l. latrans_ Say, 1823 (synonyms: _nebracensis_ Merriam, 1898, _pallidus_ Merriam, 1897); _C. l. lestes_ Merriam, 1897; _C. l. mearnsi_ Merriam, 1897 (synonyms: _estor_ Merriam, 1897); _C. l. microdon_ Merriam, 1897; _C. l. ochropus_ Eschscholtz, 1829; _C. l. orcutti_ Merriam, 1910 (fossil; synonyms: _andersoni_ Merriam, 1910); _C. l. peninsulae_ Merriam, 1897; _C. l. riviveronis_ Hay, 1917 (fossil); _C. l. texensis_ Bailey, 1905; _C. l. thamnos_ Jackson, 1949; _C. l. umpquensis_ Jackson, 1949; _C. l. vigilis_ Merriam, 1897|Canis latrans
Canis_lupaster|Canis|NA|lupaster|_C. l. algirensis_ Wagner, 1841 (synonyms: _algeriensis_ Lesson, 1842, _algirus_ Kolenati, 1858, _barbara_ (Shaw, 1800), _grayi_ Hilzheimer, 1906, _studeri_ Hilzheimer, 1906, _tripolitanus_ Wagner, 1841); _C. l. bea_ (Heller, 1914); _C. l. gallaensis_ Lorenz-Liburnau, 1906; _C. l. lamperti_ Hilzheimer, 1906; _C. l. lupaster_ Hemprich & Ehrenberg, 1833 (synonyms: _sacer_ Hemprich & Ehrenberg, 1833); _C. l. qattarensis_ Saleh & Basuony, 2014; _C. l. riparius_ Hemprich & Ehrenberg, 1833 (synonyms: _hagenbecki_ Noack, 1897, _mengesi_ Noack, 1897, _somalicus_ Lorenz-Liburnau, 1906); _C. l. senegalensis_ (Smith, 1839); _C. l. soudanicus_ Thomas, 1903 (synonyms: _doederleini_ Hilzheimer, 1906, _nubianus_ (Cabrera, 1921), _nubicus_ Kolenati, 1858, _thooides_ Hilzheimer, 1906, _variegatus_ Cretzschmar, 1827)|Canis Lupaster
Canis_lupus|Canis|NA|lupus|_C. l. albus_ Kerr, 1792 (synonyms: _dybowskii_ Domaniewski, 1926, _kamtschaticus_ Dybowski, 1922, _turuchanensis_ Огнёв, 1922); _C. l. alces_ Goldman, 1941; _C. l. arabs_ Pocock, 1934; _C. l. arctos_ Pocock, 1935; _C. l. baileyi_ Nelson & Goldman, 1929; _C. l. barnensis_ Sonakia & Biswas, 2011 (fossil); _C. l. beothucus_ Allen & Barbour, 1937; _C. l. bernardi_ Anderson, 1943; _C. l. campestris_ Dwigubski, 1804 (synonyms: _bactrianus_ Laptev, 1929, _cubanensis_ Огнёв, 1922, _desertorum_ Bogdanov, 1882); _C. l. chanco_ Gray, 1863 (synonyms: _coreanus_ Abe, 1923, _dorogostaiskii_ Скалон, 1936, _himalayaensis_ Aggarwal, Ramadevi & Singh, 2003, _karanorensis_ (Matschie, 1908), _niger_ Sclater, 1875, _tschiliensis_ (Matschie, 1908)); _C. l. columbianus_ Goldman, 1941; _C. l. crassodon_ Hall, 1932; _C. l. cristaldii_ Angelici & Rossi, 2018 (recently extinct); _C. l. filchneri_ (Matschie, 1908); _C. l. furlongi_ Merriam, 1910 (fossil; synonyms: _milleri_ Merriam, 1912); _C. l. fuscus_ Richardson, 1839 (synonyms: _gigas_ (Townsend, 1850)); _C. l. griseoalbus_ Baird, 1857 (synonyms: _griseus_ Sabine, 1823, _knightii_ Anderson, 1947); _C. l. hattai_ Kishida, 1931 (synonyms: _rex_ Pocock, 1935); _C. l. hodophilax_ Temminck, 1839 (synonyms: _japonicus_ (Nehring, 1885)); _C. l. hudsonicus_ Goldman, 1941; _C. l. irremotus_ Goldman, 1937; _C. l. labradorius_ Goldman, 1937; _C. l. laniger_ (Hodgson, 1847); _C. l. ligoni_ Goldman, 1937; _C. l. lunellensis_ Bonifay, 1971 (fossil); _C. l. lupus_ Linnaeus, 1758 (synonyms: _altaicus_ (Noack, 1910), _argunensis_ Dybowski, 1922, _canus_ Sélys-Longchamps, 1839, _communis_ Dwigubski, 1804, _deitanus_ Cabrera, 1907, _flavus_ Kerr, 1792, _fulvus_ Sélys-Longchamps, 1839, _italicus_ Altobello, 1921, _kurjak_ Bolkay, 1925, _lycaon_ Schreber, 1775, _major_ Ogérien, 1863, _minor_ Ogérien, 1863, _niger_ Hermann, 1804, _orientalis_ (Wagner, 1841), _orientalis_ Dybowski, 1922, _signatus_ Cabrera, 1907, _vulgaris_ (S.D.W., 1836)); _C. l. mackenzii_ Anderson, 1943 (synonyms: _albus_ Sabine, 1823); _C. l. manningi_ Anderson, 1943; _C. l. maximus_ Boudadi-Maligne, 2012 (fossil); _C. l. mogollonensis_ Goldman, 1937; _C. l. monstrabilis_ Goldman, 1937; _C. l. nubilus_ Say, 1823 (synonyms: _niger_ Kerr, 1792, _variabilis_ Wied-Neuwied, 1841); _C. l. occidentalis_ Richardson, 1829 (synonyms: _ater_ (Richardson, 1829), _sticte_ (Richardson, 1829)); _C. l. orion_ Pocock, 1935; _C. l. pallipes_ Sykes, 1831 (synonyms: _indica_ Aggarwal, Ramadevi & Singh, 2003, _indicus_ Blainville, 1843); _C. l. pambasileus_ Elliot, 1905; _C. l. santenaisiensis_ Argant, 1991 (fossil); _C. l. spelaeus_ Goldfuss, 1823 (fossil; synonyms: _brevis_ Kuzmina & Sablin, 1995, _nemesianus_ (Bourguignat, 1875), _suessii_ (Woldřich, 1878)); _C. l. tundrarum_ Miller, 1912; _C. l. youngi_ Goldman, 1937|Canis Lupus
Canis_simensis|Canis|NA|simensis|_C. s. citernii_ De Beaux, 1922; _C. s. simensis_ Rüppell, 1840 (synonyms: _crinensis_ (Erlanger & Neumann, 1900), _walge_ Heuglin, 1862)|Canis simensis
Cuon_alpinus|Cuon|NA|alpinus|_C. a. alpinus_ (Pallas, 1811) (synonyms: _adustus_ Pocock, 1941, _buansu_ (Lesson, 1842), _clamitans_ (Heude, 1892), _crassidens_ Koenigswald, 1933, _dukhunensis_ (Sykes, 1831), _fumosus_ Pocock, 1936, _grayiformis_ Hodgson, 1863, _infuscus_ Pocock, 1936, _javanicus_ (Desmarest, 1821), _laniger_ Pocock, 1936, _lepturus_ Heude, 1892, _primaevus_ (Hodgson, 1833), _rutilans_ (Müller, 1840), _scylax_ (Smith, 1839), _sumatrensis_ Wozencraft, 2005); _C. a. antiquus_ Matthew & Granger, 1923 (fossil; synonyms: _sangiranensis_ Koenigswald, 1940); _C. a. caucasicus_ Baryshnikov, 1978 (fossil); _C. a. cavernalis_ (Rosenmüller, 1794) (fossil); _C. a. europaeus_ Bourguignat, 1868 (fossil; synonyms: _bourreti_ Harlé, 1891, _pyrenaicus_ Filhol, 1889); _C. a. fossilis_ Nehring, 1890 (fossil); _C. a. hesperius_ Afanas'yev & Zolotarev, 1935 (synonyms: _jason_ Pocock, 1936); _C. a. priscus_ Thenius, 1954 (fossil); _C. a. sumatrensis_ (Hardwicke, 1821) (synonyms: _quao_ (Lesson, 1827))|Canis alpinus
Lupulella_adusta|Lupulella|NA|adusta|_L. a. adusta_ (Sundevall, 1847) (synonyms: _holubi_ (Lorenz-Liburnau, 1895), _wunderlichi_ (Noack, 1897)); _L. a. bweha_ (Heller, 1914) (synonyms: _centralis_ (Schwarz, 1915)); _L. a. kaffensis_ (Neumann, 1902); _L. a. lateralis_ (Sclater, 1870); _L. a. namrui_ (Setzer, 1969); _L. a. notata_ (Heller, 1914)|Canis adustus
Lupulella_mesomelas|Lupulella|NA|mesomelas|_L. m. latirostris_ Pohle, 1928 (fossil); _L. m. mesomelas_ (Schreber, 1775) (synonyms: _achrotes_ (Thomas, 1926), _arenarum_ (Thomas, 1926), _variegatoides_ (Smith, 1833)); _L. m. pappos_ (Ewer, 1956) (fossil); _L. m. schmidti_ (Noack, 1897) (synonyms: _elgonae_ (Heller, 1914), _mcmillani_ (Heller, 1914))|Canis mesomelas
Lycaon_pictus|Lycaon|NA|pictus|_L. p. lupinus_ Thomas, 1902 (synonyms: _dieseneri_ Matschie, 1915, _gansseri_ Matschie, 1915, _hennigi_ Matschie, 1915, _huebneri_ Matschie, 1915, _kondoae_ Matschie, 1915, _lademanni_ Matschie, 1915, _langheldi_ Matschie, 1915, _prageri_ Matschie, 1912, _richteri_ Matschie, 1915, _ruwanae_ Matschie, 1915, _ssongeae_ Matschie, 1915, _stierlingi_ Matschie, 1915, _styxi_ Matschie, 1915, _taborae_ Matschie, 1915, _wintgensi_ Matschie, 1915); _L. p. manguensis_ Matschie, 1915 (synonyms: _mischlichi_ Matschie, 1915); _L. p. pictus_ (Temminck, 1820) (synonyms: _cacondae_ Matschie, 1915, _fuchsi_ Matschie, 1915, _gobabis_ Matschie, 1915, _hyaenoides_ (Schinz, 1825), _krebsi_ Matschie, 1915, _lalandei_ Matschie, 1915, _tricolor_ (Gray, 1827), _typicus_ Smith, 1833, _venaticus_ (Burchell, 1822), _windhorni_ Matschie, 1915, _zuluensis_ Thomas, 1904); _L. p. sharicus_ Thomas & Wroughton, 1907 (synonyms: _ebermaieri_ Matschie, 1915); _L. p. somalicus_ Thomas, 1904 (synonyms: _luchsingeri_ Matschie, 1915, _rueppelli_ Matschie, 1915, _takanus_ Matschie, 1915, _zedlitzi_ Matschie, 1915)|Hyaena picta
Cerdocyon_thous|Cerdocyon|NA|thous|_C. t. aquilus_ (Bangs, 1898) (synonyms: _apollinaris_ Thomas, 1918); _C. t. azarae_ (Wied-Neuwied, 1824) (synonyms: _angulensis_ (Thomas, 1903), _brachyteles_ (Blainville, 1843), _brasiliensis_ (Wied-Neuwied, 1824), _cancrivorus_ (Geoffroy Saint-Hilaire, 1803), _guaraxa_ Smith, 1839, _melanostomus_ (Wagner, 1843), _robustior_ (Lund, 1843)); _C. t. entrerianus_ (Burmeister, 1861) (synonyms: _affinis_ Marelli, 1932, _flavogriseus_ (Zukowsky, 1950), _fronto_ Lönnberg, 1919, _jucundus_ Thomas, 1921, _mimax_ Thomas, 1914, _riograndensis_ (Ihering, 1911), _tucumanus_ Thomas, 1921); _C. t. germanus_ Allen, 1923; _C. t. thous_ (Linnaeus, 1766) (synonyms: _cancrivorus_ (Geoffroy Saint-Hilaire, 1803), _lunaris_ Thomas, 1914, _melampus_ (Wagner, 1843), _rudis_ (Günther, 1879), _savannarum_ (Thomas, 1901), _vetula_ (Lund, 1842))|Canis Thous
Lycalopex_culpaeus|Lycalopex|NA|culpaeus|_L. c. andina_ (Thomas, 1914) (synonyms: _azarae_ (Wied-Neuwied, 1824), _culpaeola_ (Thomas, 1914), _inca_ (Thomas, 1914), _magellanica_ (Waterhouse, 1838), _smithersi_ (Thomas, 1914)); _L. c. culpaeus_ (Molina, 1782) (synonyms: _albigula_ (Philippi, 1903), _amblyodon_ (Philippi, 1903), _chilensis_ (Kerr, 1792), _ferruginea_ (Huber, 1925), _lycoides_ (Philippi, 1896), _magellanica_ (Gray, 1837), _montana_ (Prichard, 1902), _prichardi_ (Trouessart, 1904), _smithersi_ (Thomas, 1914), _typica_ (Trouessart, 1910)); _L. c. reissii_ (Hilzheimer, 1906) (synonyms: _riveti_ (Trouessart, 1906))|Canis Culpaeus
Lycalopex_gymnocerca|Lycalopex|NA|gymnocerca|_L. g. azarica_ (Thomas, 1914) (synonyms: _antiqua_ (Ameghino, 1889), _fossilis_ (Ameghino, 1875), _fossilis_ (Gervais & Ameghino, 1880)); _L. g. domeykoana_ (Philippi, 1901) (synonyms: _azarae_ (Wied-Neuwied, 1824), _grisea_ (Gray, 1837)); _L. g. gracilis_ (Burmeister, 1861) (synonyms: _patagonica_ (Philippi, 1866), _zorrula_ (Thomas, 1921)); _L. g. gymnocerca_ (Fischer, 1814) (synonyms: _attenuata_ (Kraglievich, 1930), _brasiliensis_ (Schinz, 1821), _cinereoargenteus_ (Schreber, 1775), _protalopex_ (Lund, 1840)); _L. g. lordi_ (Massoia, 1982); _L. g. maullinica_ (Philippi, 1903) (synonyms: _torquata_ (Philippi, 1903), _trichodactyla_ (Philippi, 1903))|Procyon gymnocercus
Speothos_venaticus|Speothos|NA|venaticus|_S. v. panamensis_ (Goldman, 1912); _S. v. venaticus_ (Lund, 1842) (synonyms: _baskii_ (Schinz, 1848), _major_ (Lund, 1843), _melanogaster_ (Gray, 1846)); _S. v. wingei_ Ihering, 1911|Cynogale venatica
Urocyon_cinereoargenteus|Urocyon|NA|cinereoargenteus|_U. c. borealis_ Merriam, 1903; _U. c. californicus_ Mearns, 1897; _U. c. cinereoargenteus_ (Schreber, 1775) (synonyms: _griseus_ (Boddaert, 1785), _pensylvanicus_ (Boddaert, 1785), _tricolor_ (Geoffroy Saint-Hilaire, 1803), _virginianus_ (Schreber, 1776)); _U. c. colimensis_ Goldman, 1938; _U. c. costaricensis_ Goodwin, 1938; _U. c. floridanus_ Rhoads, 1895; _U. c. fraterculus_ Elliot, 1896; _U. c. furvus_ Allen & Barbour, 1923; _U. c. guatemalae_ Miller, 1899; _U. c. madrensis_ Burt & Hooper, 1941; _U. c. nigrirostris_ (Lichtenstein, 1830); _U. c. ocythous_ Bangs, 1899; _U. c. orinomus_ Goldman, 1938; _U. c. peninsularis_ Huey, 1928; _U. c. scottii_ Mearns, 1891 (synonyms: _inyoensis_ Elliot, 1904, _texensis_ Mearns, 1897); _U. c. townsendi_ Merriam, 1899 (synonyms: _sequoiensis_ Dixon, 1910); _U. c. venezuelae_ Allen, 1911|Canis cinereo argenteus
Urocyon_littoralis|Urocyon|NA|littoralis|_U. l. catalinae_ Merriam, 1903; _U. l. clementae_ Merriam, 1903; _U. l. dickeyi_ Grinnell & Linsdale, 1930; _U. l. littoralis_ (Baird, 1857); _U. l. santacruzae_ Merriam, 1903; _U. l. santarosae_ Grinnell & Linsdale, 1930|Vulpes (Urocyon) littoralis
Nyctereutes_procyonoides|Nyctereutes|NA|procyonoides|_N. p. koreensis_ Mori, 1922; _N. p. orestes_ Thomas, 1923; _N. p. procyonoides_ (Gray, 1834) (synonyms: _kalininensis_ Sorokin, 1958, _sinensis_ Brass, 1904, _stegmanni_ Matschie, 1908); _N. p. ussuriensis_ Matschie, 1908 (synonyms: _amurensis_ (Schrenck, 1859), _amurensis_ Matschie, 1908)|Canis procyonoides
Nyctereutes_viverrinus|Nyctereutes|NA|viverrinus|_N. v. albus_ Hornaday, 1904; _N. v. viverrinus_ (Temminck, 1839)|Canis viverrinus
Otocyon_megalotis|Otocyon|NA|megalotis|_O. m. canescens_ Cabrera, 1910; _O. m. megalotis_ (Desmarest, 1822) (synonyms: _auritus_ (Smith, 1840), _caffer_ Müller, 1836, _lalandi_ (Desmoulins, 1823), _steinhardti_ Zukowsky, 1924); _O. m. virgatus_ Miller, 1909|canis megalotis
