sci_name|genus|subgenus|specific_epithet|subspecies|original_name_combination
Sciurus_aberti|Sciurus|Hesperosciurus|aberti|_S. a. aberti_ Woodhouse, 1853 (synonyms: _castanotus_ Baird, 1855, _dorsalis_ Woodhouse, 1852, _navajo_ Durrant & Kelson, 1947); _S. a. barberi_ Allen, 1904; _S. a. chuscensis_ Goldman, 1931; _S. a. durangi_ Thomas, 1893 (synonyms: _phaeurus_ Allen, 1904); _S. a. ferreus_ True, 1900 (synonyms: _concolor_ True, 1894, _mimus_ Merriam, 1904); _S. a. kaibabensis_ Merriam, 1904|Sciurus Aberti
Sciurus_aestuans|Sciurus|Guerlinguetus|aestuans|NA|Sciurus æstuans
Sciurus_alleni|Sciurus|Parasciurus|alleni|NA|Sciurus alleni
Sciurus_anomalus|Sciurus|Tenes|anomalus|_S. a. anomalus_ Güldenstädt, 1785 (synonyms: _caucasicus_ Pallas, 1811, _fulvus_ Blanford, 1875, _pallescens_ (Gray, 1867), _russatus_ Wagner, 1842); _S. a. syriacus_ Ehrenberg, 1829 (synonyms: _historicus_ Gray, 1867)|Sciurus anomalus
Sciurus_arizonensis|Sciurus|Parasciurus|arizonensis|_S. a. arizonensis_ Coues, 1867; _S. a. catalinae_ Doutt, 1931; _S. a. huachuca_ Allen, 1894|Sciurus Arizonensis
Sciurus_aureogaster|Sciurus|Echinosciurus|aureogaster|_S. a. aureogaster_ Cuvier, 1829 (synonyms: _aureogaster_ Nilsson, 1831, _chrysogaster_ Giebel, 1855, _ferruginiventris_ Audubon & Bachman, 1841, _hypopyrrhus_ Wagler, 1831, _hypoxanthus_ Geoffroy Saint-Hilaire, 1855, _leucogaster_ Cuvier, 1831, _maurus_ (Gray, 1867), _morio_ (Gray, 1867), _mustelinus_ Audubon & Bachman, 1841, _rufiventris_ Rovirosa, 1887); _S. a. nigrescens_ Bennett, 1833 (synonyms: _affinis_ Alston, 1878, _albipes_ Wagner, 1837, _cervicalis_ Allen, 1890, _chiapensis_ Nelson, 1899, _cocos_ Nelson, 1898, _colimensis_ Nelson, 1898, _effugius_ Nelson, 1898, _frumentor_ Nelson, 1898, _griseoflavus_ (Gray, 1867), _hernandezi_ Nelson, 1898, _hirtus_ Nelson, 1898, _leucops_ (Gray, 1867), _littoralis_ Nelson, 1907, _nelsoni_ Merriam, 1893, _nemoralis_ Nelson, 1898, _perigrinator_ Nelson, 1904, _poliopus_ Fitzinger, 1867, _quercinus_ Nelson, 1898, _rufipes_ Fitzinger, 1867, _senex_ Nelson, 1904, _socialis_ Wagner, 1837, _tepicanus_ Allen, 1906, _varius_ Wagner, 1842, _wagneri_ Allen, 1898)|Aureogaster
Sciurus_brasiliensis|Sciurus|Guerlinguetus|brasiliensis|NA|Sciurus brasiliensis
Sciurus_carolinensis|Sciurus|Neosciurus|carolinensis|_S. c. carolinensis_ Gmelin, 1788; _S. c. extimus_ Bangs, 1896 (synonyms: _matecumbei_ Bailey, 1937, _minutus_ Bailey, 1937); _S. c. fuliginosus_ Bachman, 1839; _S. c. hypophaeus_ Merriam, 1886; _S. c. pennsylvanicus_ Ord, 1815 (synonyms: _hiemalis_ Ord, 1815, _leucotis_ Gapper, 1830, _migratorius_ Audubon & Bachman, 1849)|Sciurus carolinensis
Sciurus_colliaei|Sciurus|Echinosciurus|colliaei|_S. c. colliaei_ Richardson, 1839; _S. c. nuchalis_ Nelson, 1899; _S. c. sinaloensis_ Nelson, 1899; _S. c. truei_ Nelson, 1899|Sciurus Colliaei
Sciurus_deppei|Sciurus|Echinosciurus|deppei|_S. d. deppei_ Peters, 1864 (synonyms: _taeniurus_ (Gray, 1867), _tephrogaster_ (Gray, 1867)); _S. d. matagalpae_ Allen, 1908; _S. d. miravallensis_ Harris, 1931; _S. d. negligens_ Nelson, 1898; _S. d. vivax_ Nelson, 1901|Sciurus Deppei
Sciurus_granatensis|Sciurus|incertae sedis|granatensis|_S. g. chapmani_ Allen, 1899 (synonyms: _quebradensis_ Allen, 1899, _tobagensis_ Osgood, 1910); _S. g. chiriquensis_ Bangs, 1902; _S. g. chrysuros_ Pucheran, 1845 (synonyms: _candelensis_ (Allen, 1914), _carchensis_ Harris & Hershkovitz, 1938, _cucutae_ Allen, 1914, _ferminae_ (Cabrera, 1917), _griseimembra_ (Allen, 1914), _griseogena_ (Gray, 1867), _hyporrhodus_ Gray, 1867, _klagesi_ Thomas, 1914, _llanensis_ Mondolfi & Boher, 1984, _meridensis_ Thomas, 1901, _rhoadsi_ (Allen, 1914), _soderstromi_ Stone, 1914, _sumaco_ (Cabrera, 1917), _tamae_ Osgood, 1912, _tarrae_ Hershkovitz, 1947); _S. g. granatensis_ Humboldt, 1805 (synonyms: _agricolae_ Hershkovitz, 1947, _bondae_ Allen, 1899, _gerrardi_ Gray, 1861, _magdalenae_ Allen, 1914, _maracaibensis_ Hershkovitz, 1947, _norosiensis_ Hershkovitz, 1947, _perijae_ Hershkovitz, 1947, _quindianus_ (Allen, 1914), _saltuensis_ Bangs, 1898, _splendidus_ Gray, 1842, _valdiviae_ (Allen, 1915), _variabilis_ Geoffroy Saint-Hilaire, 1833, _zuliae_ Osgood, 1910); _S. g. hoffmanni_ Peters, 1864 (synonyms: _xanthotus_ (Gray, 1867)); _S. g. imbaburae_ Harris & Hershkovitz, 1938; _S. g. morulus_ Bangs, 1900 (synonyms: _baudensis_ (Allen, 1915), _choco_ Goldman, 1913, _inconstans_ Osgood, 1921, _leonis_ Lawrence, 1933, _manavi_ (Allen, 1914), _milleri_ Allen, 1912, _salaquensis_ Allen, 1914, _versicolor_ Thomas, 1900); _S. g. nesaeus_ Allen, 1902|sciurus granatensis
Sciurus_griseus|Sciurus|Hesperosciurus|griseus|_S. g. anthonyi_ Mearns, 1897; _S. g. griseus_ Ord, 1818 (synonyms: _fossilis_ Kellogg, 1912, _fossor_ Peale, 1849, _heermanni_ LeConte, 1852, _leporinus_ Audubon & Bachman, 1841); _S. g. nigripes_ Bryant, 1889|Sciurus griseus
Sciurus_ignitus|Sciurus|Hadrosciurus|ignitus|_S. i. argentinius_ Thomas, 1921; _S. i. boliviensis_ Osgood, 1921 (synonyms: _leucogaster_ (Gray, 1867), _sanborni_ Osgood, 1944); _S. i. cabrerai_ Moojen, 1958 (synonyms: _rufus_ (Moojen, 1942)); _S. i. ignitus_ (Gray, 1867) (synonyms: _cuscinus_ Thomas, 1899, _iquiriensis_ Vieira, 1952, _irroratus_ (Gray, 1867), _ochrescens_ Thomas, 1914)|Macroxus ignitus
Sciurus_igniventris|Sciurus|Hadrosciurus|igniventris|_S. i. flammifer_ Thomas, 1904; _S. i. igniventris_ Wagner, 1842 (synonyms: _brunneoniger_ (Gray, 1867), _duida_ Allen, 1914, _fumigatus_ (Gray, 1867), _manhanensis_ (Moojen, 1942), _morio_ Wagner, 1848, _niger_ Fitzinger, 1867, _purusianus_ (Moojen, 1942), _taedifer_ Thomas, 1903, _zamorae_ Allen, 1914)|Sciurus igniventris
Sciurus_lis|Sciurus|Sciurus|lis|NA|Sciurus lis
Sciurus_meridionalis|Sciurus|Sciurus|meridionalis|NA|Sciurus meridionalis
Sciurus_nayaritensis|Sciurus|Parasciurus|nayaritensis|_S. n. apache_ Allen, 1893; _S. n. chiricahuae_ Goldman, 1933; _S. n. nayaritensis_ Allen, 1890 (synonyms: _alstoni_ Allen, 1889)|Sciurus nayaritensis
Sciurus_nebouxii|Sciurus|Simosciurus|nebouxii|NA|Sciurus Nebouxii
Sciurus_niger|Sciurus|Parasciurus|niger|_S. n. avicennia_ Howell, 1919; _S. n. bachmani_ Lowery & Davis, 1942; _S. n. cinereus_ Linnaeus, 1758 (synonyms: _bryanti_ Bailey, 1920, _neglectus_ (Gray, 1867)); _S. n. limitis_ Baird, 1855; _S. n. ludovicianus_ Custis, 1806 (synonyms: _texianus_ Bachman, 1839); _S. n. niger_ Linnaeus, 1758 (synonyms: _capistratus_ Bosc, 1802); _S. n. rufiventer_ Geoffroy Saint-Hilaire, 1803 (synonyms: _macroureus_ Godman, 1826, _macrourus_ Say, 1823, _magnicaudatus_ Harlan, 1825, _ruber_ Rafinesque, 1820, _rubicaudatus_ Audubon & Bachman, 1851, _sayii_ Audubon & Bachman, 1851); _S. n. shermani_ Moore, 1956; _S. n. subauratus_ Bachman, 1839 (synonyms: _auduboni_ Bachman, 1839); _S. n. vulpinus_ Gmelin, 1788 (synonyms: _albus_ Kerr, 1792, _vicinus_ Bangs, 1896)|Sciurus niger
Sciurus_oculatus|Sciurus|Parasciurus|oculatus|_S. o. oculatus_ Peters, 1864 (synonyms: _capistratus_ Lichtenstein, 1830, _melanonotus_ Thomas, 1890); _S. o. shawi_ Dalquest, 1950; _S. o. tolucae_ Nelson, 1898|Sciurus oculatus
Sciurus_pachecoi|Sciurus|Hadrosciurus|pachecoi|NA|Sciurus (Hadrosciurus) pachecoi
Sciurus_pucheranii|Sciurus|Leptosciurus|pucheranii|NA|Funambulus Pucheranii
Sciurus_pyrrhinus|Sciurus|Hadrosciurus|pyrrhinus|NA|Sciurus pyrrhinus
Sciurus_richmondi|Sciurus|incertae sedis|richmondi|NA|Sciurus richmondi
Sciurus_spadiceus|Sciurus|Hadrosciurus|spadiceus|NA|Sciurus spadiceus
Sciurus_stramineus|Sciurus|Simosciurus|stramineus|NA|Sciurus stramineus
Sciurus_variegatoides|Sciurus|Echinosciurus|variegatoides|_S. v. adolphei_ (Lesson, 1842) (synonyms: _annalium_ Thomas, 1905); _S. v. atrirufus_ Harris, 1930; _S. v. bangsi_ Dickey, 1928; _S. v. belti_ Nelson, 1899; _S. v. boothiae_ Gray, 1843 (synonyms: _fuscovariegatus_ Schinz, 1845, _richardsonii_ Gray, 1842); _S. v. dorsalis_ Gray, 1849; _S. v. goldmani_ Nelson, 1898; _S. v. helveolus_ Goldman, 1912; _S. v. loweryi_ McPherson, 1971; _S. v. managuensis_ Nelson, 1898; _S. v. melanius_ (Gray, 1867); _S. v. ometepensis_ Genoways & Timm, 2019; _S. v. rigidus_ Peters, 1864 (synonyms: _austini_ Harris, 1933, _intermedius_ Gray, 1867, _nicoyanus_ (Gray, 1867)); _S. v. thomasi_ Nelson, 1899; _S. v. underwoodi_ Goldman, 1932; _S. v. variegatoides_ Ogilby, 1839 (synonyms: _griseocaudatus_ Gray, 1844, _pyladei_ (Lesson, 1842))|Sciurus variegatoides
Sciurus_vulgaris|Sciurus|Sciurus|vulgaris|NA|Sciurus vulgaris
Sciurus_yucatanensis|Sciurus|Echinosciurus|yucatanensis|_S. y. baliolus_ Nelson, 1901; _S. y. phaeopus_ Goodwin, 1932; _S. y. yucatanensis_ Allen, 1877|Sciurus carolinensis Var. yucatanensis
Marmota_baibacina|Marmota|Marmota|baibacina|NA|Arctomys baibacina
Marmota_bobak|Marmota|Marmota|bobak|_M. b. bobak_ (Müller, 1776) (synonyms: _alba_ (Wolf, 1808), _arctomys_ (Pallas, 1779), _baback_ (Fischer, 1814), _baibak_ (Pallas, 1811), _kozlovi_ Фоканов, 1966, _nigra_ (Wolf, 1808), _polonica_ Brisson, 1762, _tigrina_ (Bechstein, 1801), _tschaganensis_ Бажанов, 1930); _M. b. paleocaucasica_ Baryshnikov, 1980 (fossil); _M. b. paleoplanicola_ Громов, 1965 (fossil); _M. b. paleorossica_ Громов, 1965 (fossil)|Mus Bobak
Marmota_broweri|Marmota|Marmota|broweri|NA|Marmota caligata broweri
Marmota_caligata|Marmota|Petromarmota|caligata|_M. c. caligata_ (Eschscholtz, 1829) (synonyms: _sheldoni_ Howell, 1914, _vigilis_ Heller, 1909); _M. c. cascadensis_ Howell, 1914 (synonyms: _raceyi_ Anderson, 1932); _M. c. okanagana_ (King, 1836) (synonyms: _nivaria_ Howell, 1914, _oxytona_ Hollister, 1914, _sibila_ Hollister, 1912)|Arctomys caligata
Marmota_camtschatica|Marmota|Marmota|camtschatica|_M. c. bungei_ (Кащенко, 1902) (synonyms: _cliftoni_ (Thomas, 1902)); _M. c. camtschatica_ (Pallas, 1811); _M. c. doppelmayri_ Бялыницкий-Бируля, 1918; _M. c. vaskovskii_ Громов, 1965 (fossil)|Arctomys baibak Camtschatica Varietas
Marmota_caudata|Marmota|Marmota|caudata|_M. c. aurea_ (Blanford, 1875) (synonyms: _flavina_ (Thomas, 1909), _littledalei_ (Thomas, 1909), _stirlingi_ Thomas, 1916); _M. c. caudata_ (Geoffroy Saint-Hilaire, 1844); _M. c. dichroa_ (Anderson, 1875)|Arctomys caudatus
Marmota_flaviventris|Marmota|Petromarmota|flaviventris|_M. f. avara_ (Bangs, 1899) (synonyms: _parvula_ Howell, 1914); _M. f. dacota_ (Merriam, 1889); _M. f. flaviventris_ (Audubon & Bachman, 1841) (synonyms: _fortirostris_ Grinnell, 1921, _sierrae_ Howell, 1915); _M. f. luteola_ Howell, 1914 (synonyms: _campioni_ Figgins, 1915, _warreni_ Howell, 1914); _M. f. nosophora_ Howell, 1914 (synonyms: _engelhardti_ Allen, 1905); _M. f. notioros_ Warren, 1934; _M. f. obscura_ Howell, 1914|Arctomys flaviventer
Marmota_himalayana|Marmota|Marmota|himalayana|NA|Arctomys Himalayanus
Marmota_kastschenkoi|Marmota|Marmota|kastschenkoi|NA|Marmota baibacina kastschenkoi
Marmota_marmota|Marmota|Marmota|marmota|_M. m. latirostris_ Kratochvíl, 1961; _M. m. marmota_ (Linnaeus, 1758) (synonyms: _alba_ (Bechstein, 1801), _alpina_ Blumenbach, 1779, _nigra_ (Bechstein, 1801)); _M. m. mesostyla_ Chaline, 1972 (fossil)|Mus Marmota
Marmota_menzbieri|Marmota|Marmota|menzbieri|_M. m. menzbieri_ (Кашкаров, 1925); _M. m. zachidovi_ Петров, 1963|Arctomys menzbieri
Marmota_monax|Marmota|Marmota|monax|_M. m. canadensis_ (Erxleben, 1777) (synonyms: _empetra_ (Pallas, 1779), _johnsoni_ Anderson, 1943, _melanopa_ (Kuhl, 1820), _ochracea_ Swarth, 1911, _petrensis_ Howell, 1915, _sibila_ (Wolf, 1808)); _M. m. hessi_ Simpson, 1949; _M. m. ignava_ (Bangs, 1899); _M. m. monax_ (Linnaeus, 1758) (synonyms: _bunkeri_ Black, 1935); _M. m. rufescens_ Howell, 1914 (synonyms: _preblorum_ Howell, 1914)|Mus Monax
Marmota_olympus|Marmota|Petromarmota|olympus|NA|Arctomys olympus
Marmota_sibirica|Marmota|Marmota|sibirica|_M. s. caliginosa_ Банников & Скалон, 1949; _M. s. nekipelovi_ Ербаева, 1966 (fossil); _M. s. sibirica_ (Radde, 1862) (synonyms: _dahurica_ (Dybowski, 1922), _robusta_ (Milne-Edwards, 1871))|Arctomys Bobac vart. sibirica
Marmota_vancouverensis|Marmota|Petromarmota|vancouverensis|NA|Marmota vancouverensis
Cynomys_gunnisoni|Cynomys|Leucocrossuromys|gunnisoni|_C. g. gunnisoni_ (Baird, 1855); _C. g. zuniensis_ Hollister, 1916|Spermophilus gunnisoni
Cynomys_leucurus|Cynomys|Leucocrossuromys|leucurus|NA|Cynomys leucurus
Cynomys_ludovicianus|Cynomys|Cynomys|ludovicianus|_C. l. arizonensis_ Mearns, 1890; _C. l. ludovicianus_ (Ord, 1815) (synonyms: _cinereus_ Richardson, 1829, _griseus_ Rafinesque, 1817, _latrans_ (Harlan, 1825), _missouriensis_ (Warden, 1819), _pyrrotrichus_ Elliot, 1905, _socialis_ Rafinesque, 1817)|Arctomys Ludoviciana
Cynomys_mexicanus|Cynomys|Cynomys|mexicanus|NA|Cynomys mexicanus
Cynomys_parvidens|Cynomys|Leucocrossuromys|parvidens|NA|Cynomys parvidens
Spermophilus_alaschanicus|Spermophilus|incertae sedis|alaschanicus|NA|Spermophilus alaschanicus
Spermophilus_brevicauda|Spermophilus|Colobotis|brevicauda|_S. b. brevicauda_ Brandt, 1843 (synonyms: _carruthersi_ (Thomas, 1912)); _S. b. intermedius_ Brandt, 1844|Spermophilus brevicauda
Spermophilus_citellus|Spermophilus|Spermophilus|citellus|_S. c. citellus_ (Linnaeus, 1766) (synonyms: _balcanicus_ (Markov, 1957), _istricus_ (Calinescu, 1934), _laskarevi_ (Martino & Martino, 1940), _martinoi_ (Peshchev, 1955), _zizel_ (Daudin, 1802)); _S. c. gradojevici_ (Martino & Martino, 1929) (synonyms: _macedonicus_ (Fraguedakis-Tsolis, 1977), _thracius_ (Mursaloğlu, 1964)); _S. c. karamani_ (Martino & Martino, 1940) (synonyms: _karamanni_ (Martino, 1937))|Mus Citellus
Spermophilus_dauricus|Spermophilus|incertae sedis|dauricus|NA|Spermophilus dauricus
Spermophilus_erythrogenys|Spermophilus|Colobotis|erythrogenys|_S. e. erythrogenys_ Brandt, 1841 (synonyms: _ungae_ (Martino & Martino, 1923)); _S. e. palaeosibiricus_ (Громов, 1965) (fossil)|Spermophilus erythrogenys
Spermophilus_fulvus|Spermophilus|Colobotis|fulvus|NA|Arctomys fulvus
Spermophilus_major|Spermophilus|Colobotis|major|NA|Mus citillus var. major
Spermophilus_musicus|Spermophilus|incertae sedis|musicus|_S. m. musicus_ Ménétries, 1832 (synonyms: _boehmii_ (Красовский, 1932), _magistri_ (Гептнер, 1948), _saturatus_ (Огнёв, 1947), _sviridenkoi_ (Громов, 1965), _typicus_ (Сатунин, 1908)); _S. m. planicola_ (Сатунин, 1908) (synonyms: _brauneri_ (Martino & Martino, 1917), _ellermani_ (Harris, 1944), _kalabuchovi_ (Огнёв, 1937), _orlovi_ (Ellerman, 1940), _pallidus_ (Orlov & Fenyuk, 1927), _satunini_ (Свириденко, 1922))|Spermophilus musicus
Spermophilus_nilkaensis|Spermophilus|Colobotis|nilkaensis|NA|Spermophilus relictus nilkaensis
Spermophilus_odessanus|Spermophilus|Spermophilus|odessanus|NA|Spermophilus citellus var. odessana
Spermophilus_pallidicauda|Spermophilus|Colobotis|pallidicauda|NA|Spermophilus pallidicauda
Spermophilus_pygmaeus|Spermophilus|incertae sedis|pygmaeus|_S. p. palaeocaspicus_ (Громов, 1957) (fossil); _S. p. pygmaeus_ (Pallas, 1779) (synonyms: _arenicola_ (Ралль, 1935), _atricapilla_ (Orlov, 1927), _binominatus_ (Ellerman, 1940), _flavescens_ (Pallas, 1779), _herbicola_ (Martino & Martino, 1917), _herbidus_ (Martino, 1915), _jigulensis_ (Громов, 1965), _kazakstanicus_ (Goodwin, 1935), _mugosaricus_ (Lichtenstein, 1823), _nikolskii_ (Гептнер, 1934), _ralli_ (Гептнер, 1948), _septentrionalis_ (Obolenskiy, 1927))|Mus citillus varietas pygmea
Spermophilus_relictus|Spermophilus|Colobotis|relictus|NA|Citellus musicus relictus
Spermophilus_selevini|Spermophilus|Colobotis|selevini|NA|Citellus erythrogenys selevini
Spermophilus_suslicus|Spermophilus|Spermophilus|suslicus|NA|Mus suslica
Spermophilus_taurensis|Spermophilus|Spermophilus|taurensis|NA|Spermophilus taurensis
Spermophilus_vorontsovi|Spermophilus|Colobotis|vorontsovi|NA|Spermophilus vorontsovi
Spermophilus_xanthoprymnus|Spermophilus|Spermophilus|xanthoprymnus|_S. x. arzniensis_ (Громов & Dahl, 1965) (holocene); _S. x. gelengius_ (Mursaloğlu, 1965); _S. x. xanthoprymnus_ (Bennett, 1835) (synonyms: _concolor_ Geoffroy Saint-Hilaire, 1831, _schmidti_ (Сатунин, 1908))|Citillus Xanthoprymna
Protoxerus_aubinnii|Protoxerus|Allosciurus|aubinnii|_P. a. aubinnii_ (Gray, 1873); _P. a. salae_ (Jentink, 1881)|Macroxus Aubinnii
Protoxerus_stangeri|Protoxerus|Protoxerus|stangeri|_P. s. bea_ Heller, 1912; _P. s. centricola_ (Thomas, 1906) (synonyms: _moerens_ Thomas, 1923, _notabilis_ Thomas, 1923, _torrentium_ Thomas, 1923); _P. s. cooperi_ Kingdon, 1971; _P. s. eborivorus_ (Du Chaillu, 1861) (synonyms: _calliurus_ (Peters, 1874), _dissonus_ Thomas, 1923); _P. s. kabobo_ Verheyen, 1960; _P. s. kwango_ Verheyen, 1960; _P. s. loandae_ (Thomas, 1906); _P. s. nigeriae_ (Thomas, 1906); _P. s. personatus_ Kershaw, 1923; _P. s. signatus_ Thomas, 1910; _P. s. stangeri_ (Waterhouse, 1842) (synonyms: _nordhoffi_ (Du Chaillu, 1861), _subalbidus_ (Du Chaillu, 1861)); _P. s. temminckii_ (Anderson, 1879) (synonyms: _caniceps_ (Temminck, 1853))|Sciurus Stangeri
Sciurotamias_davidianus|Sciurotamias|Sciurotamias|davidianus|_S. d. consobrinus_ (Milne-Edwards, 1874) (synonyms: _collaris_ (Heude, 1898), _owstoni_ Allen, 1909, _saltitans_ (Heude, 1898), _thayeri_ Allen, 1912); _S. d. davidianus_ (Milne-Edwards, 1867) (synonyms: _latro_ (Heude, 1898))|Sciurus Davidianus
Sciurotamias_forresti|Sciurotamias|Rupestes|forresti|NA|Rupestes forresti
Geomys_arenarius|Geomys|Geomys|arenarius|_G. a. arenarius_ Merriam, 1895; _G. a. brevirostris_ Hall, 1932|Geomys arenarius
Geomys_attwateri|Geomys|Geomys|attwateri|_G. a. ammophilus_ Davis, 1940; _G. a. attwateri_ Merriam, 1895|Geomys breviceps attwateri
Geomys_brazensis|Geomys|Geomys|brazensis|NA|Geomys breviceps brazensis
Geomys_breviceps|Geomys|Geomys|breviceps|NA|Geomys breviceps
Geomys_bursarius|Geomys|Geomys|bursarius|_G. b. bursarius_ (Shaw, 1800) (synonyms: _albus_ (Rafinesque, 1817), _canadensis_ (Lichtenstein, 1825), _canadensis_ LeConte, 1852, _cinereus_ Rafinesque, 1817, _fuscus_ (Rafinesque, 1817), _saccatus_ (Mitchill, 1821)); _G. b. illinoensis_ Komarek & Spencer, 1931; _G. b. industrius_ Villa-Ramírez & Hall, 1947; _G. b. major_ Davis, 1940; _G. b. majusculus_ Swenk, 1939; _G. b. missouriensis_ McLaughlin, 1958; _G. b. ozarkensis_ Elrod, Zimmerman, Sudman & Heidt, 2000; _G. b. wisconsinensis_ Jackson, 1957|Mus bursarius
Geomys_jugossicularis|Geomys|Geomys|jugossicularis|_G. j. halli_ Sudman, Choate & Zimmerman, 1987; _G. j. jugossicularis_ Hooper, 1940|Geomys lutescens jugossicularis
Geomys_knoxjonesi|Geomys|Geomys|knoxjonesi|NA|Geomys bursarius knoxjonesi
Geomys_lutescens|Geomys|Geomys|lutescens|NA|Geomys bursarius lutescens
Geomys_mobilensis|Geomys|Geomys|mobilensis|NA|Geomys tuza mobilensis
Geomys_personatus|Geomys|Geomys|personatus|_G. p. davisi_ Williams & Genoways, 1981; _G. p. fallax_ Merriam, 1895; _G. p. fuscus_ Davis, 1940; _G. p. maritimus_ Davis, 1940; _G. p. megapotamus_ Davis, 1940; _G. p. personatus_ True, 1889|Geomys personatus
Geomys_pinetis|Geomys|Geomys|pinetis|_G. p. austrinus_ Bangs, 1898; _G. p. colonus_ Bangs, 1898; _G. p. cumberlandius_ Bangs, 1898; _G. p. floridanus_ (Audubon & Bachman, 1854); _G. p. fontanelus_ Sherman, 1940; _G. p. goffi_ Sherman, 1944; _G. p. pinetis_ Rafinesque, 1817 (synonyms: _tuza_ (Barton, 1806))|Geomys pinetis
Geomys_streckeri|Geomys|Geomys|streckeri|NA|Geomys personatus streckeri
Geomys_texensis|Geomys|Geomys|texensis|_G. t. bakeri_ Smolen, Pitts & Bickham, 1993; _G. t. llanensis_ Bailey, 1905; _G. t. texensis_ Merriam, 1895|Geomys texensis
Geomys_tropicalis|Geomys|Geomys|tropicalis|NA|Geomys personatus tropicalis
Heterogeomys_cavator|Heterogeomys|Macrogeomys|cavator|_H. c. cavator_ (Bangs, 1902); _H. c. nigrescens_ (Goodwin, 1943); _H. c. pansa_ (Bangs, 1902)|Macrogeomys cavator
Heterogeomys_cherriei|Heterogeomys|Macrogeomys|cherriei|_H. c. carlosensis_ (Goodwin, 1943); _H. c. cherriei_ (Allen, 1893); _H. c. costaricensis_ (Merriam, 1895); _H. c. matagalpae_ (Allen, 1910)|Geomys cherriei
Heterogeomys_dariensis|Heterogeomys|Macrogeomys|dariensis|NA|Macrogeomys dariensis
Heterogeomys_heterodus|Heterogeomys|Macrogeomys|heterodus|_H. h. cartagoensis_ (Goodwin, 1943); _H. h. dolichocephalus_ (Merriam, 1895); _H. h. heterodus_ (Peters, 1865)|Geomys heterodus
Heterogeomys_hispidus|Heterogeomys|Heterogeomys|hispidus|_H. h. cayoensis_ Burt, 1937; _H. h. chiapensis_ Nelson & Goldman, 1929; _H. h. concavus_ Nelson & Goldman, 1929; _H. h. hispidus_ (LeConte, 1852); _H. h. hondurensis_ Davis, 1966; _H. h. isthmicus_ Nelson & Goldman, 1929; _H. h. latirostris_ Hall & Álvarez Solórzano, 1961; _H. h. negatus_ Goodwin, 1953; _H. h. teapensis_ Goldman, 1939; _H. h. tehuantepecus_ Goldman, 1939; _H. h. torridus_ Merriam, 1895; _H. h. yucatanensis_ Nelson & Goldman, 1929|Geomys hispidus
Heterogeomys_lanius|Heterogeomys|Heterogeomys|lanius|NA|Heterogeomys lanius
Heterogeomys_underwoodi|Heterogeomys|Macrogeomys|underwoodi|NA|Macrogeomys underwoodi
Microdipodops_albiventer|Microdipodops|Microdipodops|albiventer|NA|Microdipodops pallidus albiventer
Microdipodops_megacephalus|Microdipodops|Microdipodops|megacephalus|NA|Microdipodops megacephalus
Microdipodops_oregonus|Microdipodops|Microdipodops|oregonus|NA|Microdipodops megacephalus oregonus
Microdipodops_pallidus|Microdipodops|Psammophilomys|pallidus|NA|Microdipodops pallidus
Microdipodops_polionotus|Microdipodops|Microdipodops|polionotus|NA|Microdipodops polionotus
Microdipodops_ruficollaris|Microdipodops|Psammophilomys|ruficollaris|NA|Microdipodos pallidus ruficollaris
Heteromys_adspersus|Heteromys|Schaeferia|adspersus|NA|Heteromys adspersus
Heteromys_anomalus|Heteromys|Heteromys|anomalus|NA|Mus anomalus
Heteromys_australis|Heteromys|Heteromys|australis|NA|Heteromys australis
Heteromys_bulleri|Heteromys|Liomys|bulleri|NA|Heteromys Bulleri
Heteromys_catopterius|Heteromys|Heteromys|catopterius|_H. c. catopterius_ Anderson & Gutiérrez, 2009; _H. c. terzenbachi_ García, Sánchez-González, Araujo-Reyes, Machado & Flórez, 2018|Heteromys catopterius
Heteromys_desmarestianus|Heteromys|Heteromys|desmarestianus|_H. d. chiriquensis_ Enders, 1938; _H. d. crassirostris_ Goldman, 1912; _H. d. desmarestianus_ Gray, 1868 (synonyms: _griseus_ Merriam, 1902, _lepturus_ Merriam, 1902, _longicaudatus_ Gray, 1868, _nigricaudatus_ Goodwin, 1956, _psakastus_ Dickey, 1928); _H. d. fuscatus_ Allen, 1908; _H. d. panamensis_ Goldman, 1912; _H. d. planifrons_ Goldman, 1937; _H. d. repens_ Bangs, 1902; _H. d. subaffinis_ Goldman, 1937; _H. d. temporalis_ Goldman, 1911; _H. d. underwoodi_ Goodwin, 1943; _H. d. zonalis_ Goldman, 1912|Heteromys desmarestianus
